URL,Width,Height,Type,Aspect Ratio
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0463_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0462_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0461_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0460_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0459_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0458_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0457_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0456_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0455_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0454_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0453_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0452_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0451_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0450_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0449_300px.jpg",457,300,img element,1.52
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0448_300px.jpg",457,300,img element,1.52
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0447_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0446_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0445_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0444_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0443_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0442_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0441_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0440_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0439_300px.jpg",457,300,img element,1.52
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0438_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0437_300px.jpg",449,300,img element,1.50
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0436_300px.jpg",300,516,img element,0.58
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0435_300px.jpg",300,514,img element,0.58
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0434_300px.jpg",300,499,img element,0.60
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0433_300px.jpg",300,400,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0432_300px.jpg",300,549,img element,0.55
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0431_300px.jpg",300,549,img element,0.55
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0430_300px.jpg",892,300,img element,2.97
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0429_300px.jpg",300,534,img element,0.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0428_300px.jpg",300,471,img element,0.64
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0427_300px.jpg",300,474,img element,0.63
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0426_300px.jpg",579,300,img element,1.93
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0425_300px.jpg",586,300,img element,1.95
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0424_300px.jpg",570,300,img element,1.90
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0423_300px.jpg",579,300,img element,1.93
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0422_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0421_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0420_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0419_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0418_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0417_300px.jpg",300,549,img element,0.55
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0416_300px.jpg",300,549,img element,0.55
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0415_300px.jpg",300,549,img element,0.55
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0414_300px.jpg",300,549,img element,0.55
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0413_300px.jpg",300,549,img element,0.55
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0412_300px.jpg",319,300,img element,1.06
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0411_300px.jpg",300,448,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0410_300px.jpg",300,449,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0409_300px.jpg",300,448,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0408_300px.jpg",300,448,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0407_300px.jpg",300,448,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0406_300px.jpg",300,448,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0405_300px.jpg",300,449,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0404_300px.jpg",514,300,img element,1.71
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0403_300px.jpg",300,448,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0402_300px.jpg",300,446,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0401_300px.jpg",300,452,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0400_300px.jpg",300,448,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0399_300px.jpg",300,346,img element,0.87
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0398_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0397_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0396_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0395_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0394_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0393_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0392_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0391_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0390_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0389_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0388_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0387_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0386_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0385_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0384_300px.jpg",300,399,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0383_300px.jpg",300,399,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0382_300px.jpg",300,400,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0381_300px.jpg",300,398,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0380_300px.jpg",300,400,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0379_300px.jpg",300,400,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0378_300px.jpg",300,400,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0377_300px.jpg",300,400,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0376_300px.jpg",300,400,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0375_300px.jpg",300,397,img element,0.76
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0374_300px.jpg",300,400,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0373_300px.jpg",300,399,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0372_300px.jpg",300,397,img element,0.76
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0371_300px.jpg",300,399,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0370_300px.jpg",300,398,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0369_300px.jpg",300,396,img element,0.76
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0368_300px.jpg",421,300,img element,1.40
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0367_300px.jpg",422,300,img element,1.41
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0366_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0365_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0364_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0363_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0362_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0361_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0360_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0359_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0358_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0357_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0356_300px.jpg",300,534,img element,0.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0355_300px.jpg",300,534,img element,0.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0354_300px.jpg",300,534,img element,0.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0353_300px.jpg",300,534,img element,0.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0352_300px.jpg",300,534,img element,0.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0351_300px.jpg",300,534,img element,0.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0350_300px.jpg",300,534,img element,0.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0349_300px.jpg",300,534,img element,0.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0348_300px.jpg",534,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0347_300px.jpg",469,300,img element,1.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0346_300px.jpg",300,549,img element,0.55
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0345_300px.jpg",300,549,img element,0.55
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0344_300px.jpg",300,549,img element,0.55
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0343_300px.jpg",300,549,img element,0.55
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0342_300px.jpg",300,549,img element,0.55
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0341_300px.jpg",300,549,img element,0.55
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0340_300px.jpg",300,438,img element,0.68
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0339_300px.jpg",300,451,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0338_300px.jpg",300,448,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0337_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0336_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0335_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0334_300px.jpg",300,448,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0333_300px.jpg",300,448,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0332_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0331_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0330_300px.jpg",300,300,img element,1.00
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0329_300px.jpg",300,300,img element,1.00
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0328_300px.jpg",300,374,img element,0.80
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0327_300px.jpg",300,372,img element,0.81
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0326_300px.jpg",300,374,img element,0.80
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0325_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0324_300px.jpg",300,458,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0323_300px.jpg",300,468,img element,0.64
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0322_300px.jpg",300,425,img element,0.71
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0321_300px.jpg",300,422,img element,0.71
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0320_300px.jpg",300,372,img element,0.81
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0319_300px.jpg",300,420,img element,0.71
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0318_300px.jpg",300,422,img element,0.71
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0317_300px.jpg",300,457,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0316_300px.jpg",300,423,img element,0.71
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0315_300px.jpg",300,425,img element,0.71
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0314_300px.jpg",300,453,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0313_300px.jpg",300,419,img element,0.72
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0312_300px.jpg",300,400,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0311_300px.jpg",300,400,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0310_300px.jpg",300,356,img element,0.84
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0309_300px.jpg",300,381,img element,0.79
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0308_300px.jpg",300,362,img element,0.83
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0307_300px.jpg",300,313,img element,0.96
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0306_300px.jpg",321,300,img element,1.07
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0305_300px.jpg",300,449,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0304_300px.jpg",300,549,img element,0.55
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0303_300px.jpg",451,300,img element,1.50
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0302_300px.jpg",451,300,img element,1.50
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0301_300px.jpg",451,300,img element,1.50
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0300_300px.jpg",451,300,img element,1.50
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0299_300px.jpg",300,451,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0298_300px.jpg",300,533,img element,0.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0297_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0296_300px.jpg",300,533,img element,0.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0295_300px.jpg",300,533,img element,0.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0294_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0293_300px.jpg",533,300,img element,1.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0292_300px.jpg",618,300,img element,2.06
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0291_300px.jpg",664,300,img element,2.21
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0290_300px.jpg",300,540,img element,0.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0289_300px.jpg",300,428,img element,0.70
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0288_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0287_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0286_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0285_300px.jpg",490,300,img element,1.63
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0284_300px.jpg",300,478,img element,0.63
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0283_300px.jpg",536,300,img element,1.79
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0282_300px.jpg",300,420,img element,0.71
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0281_300px.jpg",436,300,img element,1.45
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0280_300px.jpg",391,300,img element,1.30
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0279_300px.jpg",470,300,img element,1.57
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0278_300px.jpg",450,300,img element,1.50
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0277_300px.jpg",450,300,img element,1.50
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0276_300px.jpg",450,300,img element,1.50
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0275_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0274_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0273_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0272_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0271_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0270_300px.jpg",450,300,img element,1.50
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0269_300px.jpg",450,300,img element,1.50
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0268_300px.jpg",443,300,img element,1.48
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0267_300px.jpg",300,388,img element,0.77
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0266_300px.jpg",300,388,img element,0.77
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0265_300px.jpg",300,388,img element,0.77
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0264_300px.jpg",300,390,img element,0.77
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0263_300px.jpg",300,394,img element,0.76
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0262_300px.jpg",300,388,img element,0.77
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0261_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0260_300px.jpg",300,391,img element,0.77
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0259_300px.jpg",300,387,img element,0.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0258_300px.jpg",300,386,img element,0.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0257_300px.jpg",300,388,img element,0.77
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0256_300px.jpg",300,382,img element,0.79
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0255_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0254_300px.jpg",300,390,img element,0.77
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0253_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0252_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0251_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0250_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0249_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0248_300px.jpg",300,498,img element,0.60
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0247_300px.jpg",300,447,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0246_300px.jpg",300,483,img element,0.62
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0245_300px.jpg",300,479,img element,0.63
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0244_300px.jpg",300,472,img element,0.64
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0243_300px.jpg",300,452,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0242_300px.jpg",300,453,img element,0.66
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0241_300px.jpg",300,535,img element,0.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0240_300px.jpg",300,535,img element,0.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0239_300px.jpg",300,535,img element,0.56
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0238_300px.jpg",300,406,img element,0.74
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0237_300px.jpg",300,406,img element,0.74
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0236_300px.jpg",300,405,img element,0.74
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0235_300px.jpg",300,386,img element,0.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0234_300px.jpg",581,300,img element,1.94
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0233_300px.jpg",300,501,img element,0.60
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0232_300px.jpg",300,550,img element,0.55
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0231_300px.jpg",300,400,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0230_300px.jpg",300,333,img element,0.90
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0229_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0228_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0227_300px.jpg",300,386,img element,0.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0226_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0225_300px.jpg",300,424,img element,0.71
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0224_300px.jpg",300,515,img element,0.58
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0223_300px.jpg",300,443,img element,0.68
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0222_300px.jpg",300,319,img element,0.94
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0221_300px.jpg",399,300,img element,1.33
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0220_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0219_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0218_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0217_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0216_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0215_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0214_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0213_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0212_300px.jpg",450,300,img element,1.50
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0211_300px.jpg",300,313,img element,0.96
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0210_300px.jpg",300,372,img element,0.81
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0209_300px.jpg",300,375,img element,0.80
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0208_300px.jpg",300,370,img element,0.81
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0207_300px.jpg",300,364,img element,0.82
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0206_300px.jpg",300,301,img element,1.00
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0205_300px.jpg",300,384,img element,0.78
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0204_300px.jpg",300,400,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0203_300px.jpg",300,423,img element,0.71
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0202_300px.jpg",300,460,img element,0.65
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0201_300px.jpg",300,390,img element,0.77
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0200_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0199_300px.jpg",300,418,img element,0.72
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0198_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0197_300px.jpg",300,477,img element,0.63
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0196_300px.jpg",300,684,img element,0.44
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0195_300px.jpg",300,497,img element,0.60
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0194_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0193_300px.jpg",300,545,img element,0.55
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0192_300px.jpg",300,526,img element,0.57
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0191_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0190_300px.jpg",300,400,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0189_300px.jpg",300,400,img element,0.75
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0188_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0187_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0186_300px.jpg",300,388,img element,0.77
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0185_300px.jpg",300,390,img element,0.77
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0184_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0183_300px.jpg",300,346,img element,0.87
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0182_300px.jpg",300,372,img element,0.81
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0181_300px.jpg",300,451,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0180_300px.jpg",300,450,img element,0.67
"https://fapello.com/content/c/h/christina-model/1000/christina-model_0179_300px.jpg",533,300,img element,1.78
